site,date,month_day,species,caste,plant,invasive_interaction,proportion_invasive
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_fla,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_imp,m,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_vos,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_fla,w,imp_gla,1,0.785123967
burnaby_lake,08/15/2023,08-15,bom_mix,w,imp_gla,1,0.785123967
colony_farm,08/15/2023,08-15,bom_cal,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_cal,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_cal,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_cal,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_cal,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,w,vic_cra,0,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,w,lat_lat,0,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,w,epi_ang,0,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,m,epi_ang,0,0.057142857
colony_farm,08/15/2023,08-15,bom_mix,m,epi_ang,0,0.057142857
colony_farm,08/15/2023,08-15,bom_fla,m,epi_ang,0,0.057142857
colony_farm,08/15/2023,08-15,bom_fla,m,epi_ang,0,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,w,rub_arm,1,0.057142857
colony_farm,08/15/2023,08-15,bom_imp,w,hyp_rad,1,0.057142857
surrey_bend,08/16/2023,08-16,bom_mix,w,tri_rep,0,0
surrey_bend,08/16/2023,08-16,bom_mix,w,tri_rep,0,0
surrey_bend,08/16/2023,08-16,bom_imp,w,tri_rep,0,0
surrey_bend,08/16/2023,08-16,bom_imp,w,tri_rep,0,0
surrey_bend,08/16/2023,08-16,bom_fla,w,tri_rep,0,0
surrey_bend,08/16/2023,08-16,bom_imp,w,spi_dou,0,0
surrey_bend,08/16/2023,08-16,bom_vos,w,tri_rep,0,0
surrey_bend,08/16/2023,08-16,bom_vos,m,tri_hyb,0,0
surrey_bend,08/16/2023,08-16,bom_vos,m,tri_rep,0,0
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,sol_dul,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,sol_dul,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,sol_dul,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,sol_dul,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_nol,0,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_sit,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_mix,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_mix,w,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,m,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_imp,m,con_arv,0,0.362318841
burns_bog,08/16/2023,08-16,bom_fla,w,imp_gla,1,0.362318841
burns_bog,08/16/2023,08-16,bom_mix,m,con_arv,0,0.362318841
brae_island,08/17/2023,08-17,bom_vos,m,rub_arm,1,1
brae_island,08/17/2023,08-17,bom_imp,w,rub_arm,1,1
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_vos,m,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_vos,m,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_vos,m,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_vos,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_vos,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,m,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_fla,w,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_vos,m,imp_gla,1,0.641791045
tynehead,08/17/2023,08-17,bom_imp,w,sym_sub,0,0.641791045
brae_island,08/17/2023,08-17,bom_fla,m,rub_arm,1,1
boundary_bay,08/18/2023,08-18,bom_cal,q,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,q,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_cal,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_cal,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_vos,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,m,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,hyp_rad,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,hyp_rad,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_fla,w,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_fla,m,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,m,lyt_sal,1,0.037015616
boundary_bay,08/18/2023,08-18,bom_mix,m,sol_can,0,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,sol_can,0,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,sol_can,0,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,sol_can,0,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,sol_can,0,0.037015616
boundary_bay,08/18/2023,08-18,bom_imp,w,sol_can,0,0.037015616
pacific_spirit,08/18/2023,08-18,bom_fla,q,lat_lat,0,0
pacific_spirit,08/18/2023,08-18,bom_imp,w,rub_arm,1,0
pacific_spirit,08/18/2023,08-18,bom_imp,w,rub_arm,1,0
pacific_spirit,08/18/2023,08-18,bom_vos,m,rub_arm,1,0
pacific_spirit,08/18/2023,08-18,bom_vos,m,rub_arm,1,0
pacific_spirit,08/18/2023,08-18,bom_fla,m,con_arv,0,0
pacific_spirit,08/18/2023,08-18,bom_fla,m,tri_pra,0,0
pacific_spirit,08/18/2023,08-18,bom_imp,w,tri_pra,0,0
pacific_spirit,08/18/2023,08-18,bom_imp,w,vic_cra,0,0
iona_beach,08/23/2023,08-23,bom_cal,q,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_mix,q,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,m,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_fla,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_cal,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,m,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,lyt_sal,1,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,rub_arm,1,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_dul,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,son_arv,0,0.000480654
iona_beach,08/23/2023,08-23,bom_fla,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_mix,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,m,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,w,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,m,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,m,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,m,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_imp,m,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_vos,m,sol_can,0,0.000480654
iona_beach,08/23/2023,08-23,bom_mix,w,sol_can,0,0.000480654
colony_farm,08/24/2023,08-24,bom_cal,q,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_imp,w,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_imp,w,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_imp,w,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_imp,w,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_vos,w,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_cal,w,lat_lat,0,0
colony_farm,08/24/2023,08-24,bom_vos,w,tri_pra,0,0
colony_farm,08/24/2023,08-24,bom_imp,w,cir_arv,1,0
colony_farm,08/24/2023,08-24,bom_fla,m,epi_ang,0,0
colony_farm,08/24/2023,08-24,bom_fla,m,epi_ang,0,0
colony_farm,08/24/2023,08-24,bom_imp,w,epi_ang,0,0
burnaby_lake,08/24/2023,08-24,bom_mel,q,con_arv,0,0.967213115
burnaby_lake,08/24/2023,08-24,bom_vos,q,imp_gla,1,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,con_arv,0,0.967213115
burnaby_lake,08/24/2023,08-24,bom_fla,w,con_arv,0,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,imp_gla,1,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,imp_gla,1,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,imp_gla,1,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,imp_gla,1,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,imp_gla,1,0.967213115
burnaby_lake,08/24/2023,08-24,bom_imp,w,imp_gla,1,0.967213115
